|Equipo|Denominación|Creado el|Ubicac.técnica|Denominación.1|Posición medida|Valor medido|Unidad caract.|Aviso|Codif.txt.cód.|Fecha|Hora|Hora de|Hora medición|Texto|Texto Ampliado|Creado por|Punto de medida|Documento med.
3092|111988|Reactor línea monofásico 500 kV-RV|2017-09-15|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|1|UNIDAD|||2017-09-15|17:55:17|00:00:00|17:55:17|/2-OIL=FQ//1-HUM=DELTA//2-OIL.CORR/ /5-I|/2-OIL=FQ//1-HUM=DELTA//2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625687|28075530
3093|111988|Reactor línea monofásico 500 kV-RV|2017-09-08|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-09-08|21:01:31|00:00:00|21:01:31|/2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625687|28005996
3094|111988|Reactor línea monofásico 500 kV-RV|2017-09-08|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-09-08|01:30:45|00:00:00|01:30:45|/2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625687|27987358
3095|111988|Reactor línea monofásico 500 kV-RV|2017-06-28|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-06-28|21:18:20|00:00:00|21:18:20|/2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625687|27150458
3096|111988|Reactor línea monofásico 500 kV-RV|2017-05-19|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-05-19|21:41:50|00:00:00|21:41:50|/2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625687|26765020
3097|111988|Reactor línea monofásico 500 kV-RV|2017-03-27|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-03-27|21:07:34|00:00:00|21:07:34|/2-OIL.CORR/ /5-INSP= 8-BUJ/||DDIC|625687|26347368
3098|111988|Reactor línea monofásico 500 kV-RV|2016-08-01|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-08-01|22:57:58|00:00:00|22:57:58|/2-OIL.CORR/ /5-INSP= 8-BUJ/||DDIC|625687|24303490
3099|111988|Reactor línea monofásico 500 kV-RV|2016-06-24|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-06-24|23:16:49|00:00:00|23:16:49|/2-OIL.CORR/ /5-INSP= 8-BUJ/||DDIC|625687|24003058
3100|111988|Reactor línea monofásico 500 kV-RV|2016-05-20|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-05-20|21:50:31|00:00:00|21:50:31|/2-OIL.CORR/ /5-INSP= 8-BUJ/||DDIC|625687|23629895
3101|111988|Reactor línea monofásico 500 kV-RV|2016-04-28|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-04-28|22:20:00|00:00:00|22:20:00|/2-OIL.CORR/ /5-INSP= 8-BUJ/||DDIC|625687|23330778
3102|111988|Reactor línea monofásico 500 kV-RV|2016-03-28|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-03-28|21:49:40|00:00:00|21:49:40|/2-OIL.CORR/ /5-INSP= 8-BUJ/||DDIC|625687|23072570
3103|111988|Reactor línea monofásico 500 kV-RV|2015-07-30|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-07-30|21:38:52|00:00:00|21:38:52|/2-INSP= 8-BUJ/||DDIC|625687|20397769
3104|111988|Reactor línea monofásico 500 kV-RV|2015-06-25|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-06-25|23:19:53|00:00:00|23:19:53|/2-INSP= 8-BUJ/||DDIC|625687|19923919
3105|111988|Reactor línea monofásico 500 kV-RV|2015-05-28|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-05-28|21:25:48|00:00:00|21:25:48|/2-INSP=3-ENF/3-PRO-M/ 8-BUJ/||DDIC|625687|19656218
3106|111988|Reactor línea monofásico 500 kV-RV|2015-05-20|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-05-20|21:06:23|00:00:00|21:06:23|/2-INSP=3-ENF/3-PRO-M/3-CUB/ 8-BUJ/||DDIC|625687|19495896
3107|111988|Reactor línea monofásico 500 kV-RV|2015-05-12|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-05-12|21:02:10|00:00:00|21:02:10|/2-INSP=3-ENF/3-PRO-M/3-CUB/ 8-BUJ/||DDIC|625687|19403944
3108|111988|Reactor línea monofásico 500 kV-RV|2015-04-18|CERR500R21MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-04-18|22:06:10|00:00:00|22:06:10|/2-INSP=3-ENF/3-PRO-M/3-CUB/ 8-BUJ/||DDIC|625687|19149292
3125|111966|Reactor línea monofásico 500 kV-C|2018-10-21|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-10-21|21:38:19|00:00:00|21:38:19|2-DGA= T-PAP(D)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625677|30950647
3126|111966|Reactor línea monofásico 500 kV-C|2018-04-02|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-04-02|23:59:13|00:00:00|23:59:13|2-DGA= T-PAP(D)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625677|29637036
3127|111966|Reactor línea monofásico 500 kV-C|2018-02-26|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-02-26|21:24:56|00:00:00|21:24:56|2-DGA= T-PAP(D)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625677|29492091
3128|111966|Reactor línea monofásico 500 kV-C|2017-01-29|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-01-29|21:35:20|00:00:00|21:35:20|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|25904198
3129|111966|Reactor línea monofásico 500 kV-C|2016-12-21|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-12-21|21:42:20|00:00:00|21:42:20|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|25614054
3130|111966|Reactor línea monofásico 500 kV-C|2016-11-25|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-11-25|21:40:09|00:00:00|21:40:09|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|25443872
3131|111966|Reactor línea monofásico 500 kV-C|2016-10-27|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-10-27|21:39:17|00:00:00|21:39:17|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|25255741
3132|111966|Reactor línea monofásico 500 kV-C|2016-09-29|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-09-29|22:30:49|00:00:00|22:30:49|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|24893252
3133|111966|Reactor línea monofásico 500 kV-C|2016-08-25|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-08-25|23:33:20|00:00:00|23:33:20|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|24511982
3134|111966|Reactor línea monofásico 500 kV-C|2016-08-02|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-08-02|21:39:15|00:00:00|21:39:15|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|24313408
3135|111966|Reactor línea monofásico 500 kV-C|2016-06-29|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-06-29|22:40:50|00:00:00|22:40:50|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|24067440
3136|111966|Reactor línea monofásico 500 kV-C|2016-06-21|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-06-21|21:32:22|00:00:00|21:32:22|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|23977647
3137|111966|Reactor línea monofásico 500 kV-C|2016-06-01|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-06-01|22:21:10|00:00:00|22:21:10|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625677|23776741
3138|111966|Reactor línea monofásico 500 kV-C|2015-04-27|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-04-27|21:16:46|00:00:00|21:16:46|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/ 8-BUJ/|DDIC|625677|19238586
3139|111966|Reactor línea monofásico 500 kV-C|2015-04-18|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-04-18|22:06:10|00:00:00|22:06:10|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/ 8-BUJ/|DDIC|625677|19149288
3140|111966|Reactor línea monofásico 500 kV-C|2015-03-31|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-03-31|21:38:27|00:00:00|21:38:27|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/ 8-BUJ/|DDIC|625677|19006674
3141|111966|Reactor línea monofásico 500 kV-C|2015-02-19|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-02-19|21:46:23|00:00:00|21:46:23|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/ 8-BUJ/|DDIC|625677|18473729
3142|111966|Reactor línea monofásico 500 kV-C|2015-01-30|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-01-30|21:25:29|00:00:00|21:25:29|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/|2-DGA= T-PAP(D)/ /3-INSP=3-ENF/3-PRO-M/ 8-BUJ/|DDIC|625677|18284184
3143|111966|Reactor línea monofásico 500 kV-C|2014-12-23|CHIN500R11MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2014-12-23|21:40:30|00:00:00|21:40:30|2-DGA= T-PAP(D)/ /5-INSP= 8-BUJ/||DDIC|625677|17733727
3144|111691|Reactor línea monofásico 500 kV-B|2020-01-28|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2020-01-28|21:03:25|00:00:00|21:03:25|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|34877812
3145|111691|Reactor línea monofásico 500 kV-B|2020-01-17|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2020-01-17|21:20:23|00:00:00|21:20:23|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|34774537
3146|111691|Reactor línea monofásico 500 kV-B|2019-11-05|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-11-05|21:07:03|00:00:00|21:07:03|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|34286577
3147|111691|Reactor línea monofásico 500 kV-B|2019-09-06|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-09-06|21:14:17|00:00:00|21:14:17|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|33887955
3148|111691|Reactor línea monofásico 500 kV-B|2019-05-31|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-05-31|21:06:17|00:00:00|21:06:17|2-DGA= T-PAP(C)/ /2-INSP=2-ENF/ 9-GAB/8-|2-DGA= T-PAP(C)/ /2-INSP=2-ENF/ 9-GAB/8-BUJ/|DDIC|625675|32814633
3149|111691|Reactor línea monofásico 500 kV-B|2019-03-13|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-03-13|21:13:16|00:00:00|21:13:16|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|31962066
3150|111691|Reactor línea monofásico 500 kV-B|2019-01-28|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-01-28|21:39:50|00:00:00|21:39:50|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|31677638
3151|111691|Reactor línea monofásico 500 kV-B|2018-12-26|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-12-26|21:30:50|00:00:00|21:30:50|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|31327320
3152|111691|Reactor línea monofásico 500 kV-B|2018-08-29|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-08-29|21:21:59|00:00:00|21:21:59|/2-INSP=2-ENF/2-PRO-M/ 9-GAB/8-BUJ/||DDIC|625675|30598519
3153|111691|Reactor línea monofásico 500 kV-B|2017-09-08|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|1|UNIDAD|||2017-09-08|01:30:45|00:00:00|01:30:45|/1-HUM=DELTA/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|27987353
3154|111691|Reactor línea monofásico 500 kV-B|2017-05-15|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|1|UNIDAD|||2017-05-15|21:24:22|00:00:00|21:24:22|/1-HUM=DELTA/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625675|26718535
3155|111691|Reactor línea monofásico 500 kV-B|2017-04-24|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|1|UNIDAD|||2017-04-24|21:23:50|00:00:00|21:23:50|/1-HUM=DELTA/ /5-INSP= 8-BUJ/||DDIC|625675|26533656
3156|111691|Reactor línea monofásico 500 kV-B|2015-11-21|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-11-21|21:24:07|00:00:00|21:24:07|/2-INSP=2-ENF/2-PRO-M/3-CUB/ 8-BUJ/||DDIC|625675|21862585
3157|111691|Reactor línea monofásico 500 kV-B|2015-10-27|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-10-27|21:47:19|00:00:00|21:47:19|/2-INSP=2-ENF/2-PRO-M/3-CUB/ 8-BUJ/||DDIC|625675|21527656
3158|111691|Reactor línea monofásico 500 kV-B|2015-09-28|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-09-28|22:17:01|00:00:00|22:17:01|/2-INSP=2-ENF/2-PRO-M/3-CUB/ 8-BUJ/||DDIC|625675|21237009
3159|111690|Reactor línea monofásico 500 kV-C|2020-02-14|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2020-02-14|21:08:39|00:00:00|21:08:39|/2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625673|35046553
3160|111690|Reactor línea monofásico 500 kV-C|2020-01-17|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2020-01-17|21:20:23|00:00:00|21:20:23|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /5-INSP= 9|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625673|34774541
3161|111690|Reactor línea monofásico 500 kV-C|2019-03-15|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-03-15|21:02:51|00:00:00|21:02:51|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /5-INSP= 9|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625673|31972096
3162|111690|Reactor línea monofásico 500 kV-C|2019-03-13|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-03-13|21:13:16|00:00:00|21:13:16|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /5-INSP= 9|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625673|31962069
3163|111690|Reactor línea monofásico 500 kV-C|2019-03-05|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-03-05|21:40:23|00:00:00|21:40:23|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /2-INSP=2-|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /2-INSP=2-ENF/ 9-GAB/8-BUJ/|DDIC|625673|31935254
3164|111690|Reactor línea monofásico 500 kV-C|2019-01-28|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2019-01-28|21:39:50|00:00:00|21:39:50|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /5-INSP= 9|2-DGA= T-PAP(D)/ /2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625673|31677647
3165|111690|Reactor línea monofásico 500 kV-C|2018-12-26|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-12-26|21:30:50|00:00:00|21:30:50|2-DGA= T-PAP(D)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625673|31327324
3166|111690|Reactor línea monofásico 500 kV-C|2018-11-14|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-11-14|21:07:44|00:00:00|21:07:44|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625673|31082472
3167|111690|Reactor línea monofásico 500 kV-C|2018-09-29|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-09-29|21:03:51|00:00:00|21:03:51|2-DGA= T-PAP(C)/ /3-INSP=3-ENF/3-PRO-M/|2-DGA= T-PAP(C)/ /3-INSP=3-ENF/3-PRO-M/ 9-GAB/8-BUJ/|DDIC|625673|30846405
3168|111690|Reactor línea monofásico 500 kV-C|2018-04-02|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-04-02|23:59:13|00:00:00|23:59:13|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625673|29637034
3169|111690|Reactor línea monofásico 500 kV-C|2018-03-23|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-03-23|22:31:35|00:00:00|22:31:35|2-DGA= T-PAP(C)/ /5-INSP= 9-GAB/8-BUJ/||DDIC|625673|29597072
3170|111690|Reactor línea monofásico 500 kV-C|2018-02-26|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2018-02-26|21:24:56|00:00:00|21:24:56|2-DGA= T-PAP(C)//2-OIL=FQ/ /5-INSP= 9-GA|2-DGA= T-PAP(C)//2-OIL=FQ/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625673|29492089
3171|111690|Reactor línea monofásico 500 kV-C|2017-10-20|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-10-20|21:01:33|00:00:00|21:01:33|2-DGA= T-PAP(C)//2-OIL=FQ/ /5-INSP= 9-GA|2-DGA= T-PAP(C)//2-OIL=FQ/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625673|28356550
3172|111690|Reactor línea monofásico 500 kV-C|2017-09-08|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-09-08|01:30:45|00:00:00|01:30:45|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 9|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625673|27987352
3173|111690|Reactor línea monofásico 500 kV-C|2017-05-15|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-05-15|21:24:22|00:00:00|21:24:22|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 9|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 9-GAB/8-BUJ/|DDIC|625673|26718534
3174|111690|Reactor línea monofásico 500 kV-C|2017-04-24|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-04-24|21:23:50|00:00:00|21:23:50|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8-BUJ/|DDIC|625673|26533655
3175|111690|Reactor línea monofásico 500 kV-C|2017-01-29|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2017-01-29|21:35:20|00:00:00|21:35:20|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8-BUJ/|DDIC|625673|25904196
3176|111690|Reactor línea monofásico 500 kV-C|2016-12-21|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-12-21|21:42:20|00:00:00|21:42:20|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8-BUJ/|DDIC|625673|25614052
3177|111690|Reactor línea monofásico 500 kV-C|2016-11-26|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-11-26|21:36:27|00:00:00|21:36:27|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-ENF/2-PRO-M/ 8-BUJ/|DDIC|625673|25451228
3178|111690|Reactor línea monofásico 500 kV-C|2016-11-25|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-11-25|21:40:09|00:00:00|21:40:09|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-ENF/2-PRO-M/ 8-BUJ/|DDIC|625673|25443870
3179|111690|Reactor línea monofásico 500 kV-C|2016-11-17|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-11-17|21:27:05|00:00:00|21:27:05|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-ENF/2-PRO-M/ 8-BUJ/|DDIC|625673|25388387
3180|111690|Reactor línea monofásico 500 kV-C|2016-10-27|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-10-27|21:39:17|00:00:00|21:39:17|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-ENF/2-PRO-M/ 8-BUJ/|DDIC|625673|25255739
3181|111690|Reactor línea monofásico 500 kV-C|2016-09-29|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-09-29|22:30:49|00:00:00|22:30:49|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /2-INSP=2-ENF/2-PRO-M/ 8-BUJ/|DDIC|625673|24893250
3182|111690|Reactor línea monofásico 500 kV-C|2016-08-25|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-08-25|23:33:19|00:00:00|23:33:19|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8-BUJ/|DDIC|625673|24511980
3183|111690|Reactor línea monofásico 500 kV-C|2016-08-02|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-08-02|21:39:15|00:00:00|21:39:15|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8-BUJ/|DDIC|625673|24313406
3184|111690|Reactor línea monofásico 500 kV-C|2016-06-29|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-06-29|22:40:50|00:00:00|22:40:50|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8-BUJ/|DDIC|625673|24067438
3185|111690|Reactor línea monofásico 500 kV-C|2016-06-01|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-06-01|22:21:10|00:00:00|22:21:10|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8|2-DGA= T-PAP(C)/ /2-OIL.CORR/ /5-INSP= 8-BUJ/|DDIC|625673|23776739
3186|111690|Reactor línea monofásico 500 kV-C|2016-05-26|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-05-26|21:58:50|00:00:00|21:58:50|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625673|23688750
3187|111690|Reactor línea monofásico 500 kV-C|2016-04-23|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-04-23|21:50:31|00:00:00|21:50:31|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625673|23270730
3188|111690|Reactor línea monofásico 500 kV-C|2016-03-29|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-03-29|23:19:28|00:00:00|23:19:28|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625673|23089658
3189|111690|Reactor línea monofásico 500 kV-C|2016-02-27|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-02-27|22:08:07|00:00:00|22:08:07|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625673|22864548
3190|111690|Reactor línea monofásico 500 kV-C|2016-01-29|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2016-01-29|23:03:30|00:00:00|23:03:30|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625673|22594298
3191|111690|Reactor línea monofásico 500 kV-C|2015-12-29|CHIN500R22MC-REACT|Calificación del equipo|REACTOR TOTAL|2|UNIDAD|||2015-12-29|22:22:13|00:00:00|22:22:13|2-DGA= T-PAP(C)/ /5-INSP= 8-BUJ/||DDIC|625673|22274128
